aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product;timeout_product_unoptimiesed;memout_product_unoptimiesed;states_product_unoptimiesed;time_product_unoptimiesed;acc_product_unoptimiesed;timeout_me1;memout_me1;states_me1;time_me1;acc_me1;timeout_me2;memout_me2;states_me2;time_me2;acc_me2;timeout_me3;memout_me3;states_me3;time_me3;acc_me3;timeout_limited;memout_limited;states_limited;time_limited;acc_limited
temp_hoas/benchmarkE/automatonD156.hoa;18;False;False;12291;0.145089;8;False;False;425108;9.543;14;False;False;654360;7.67996;18;False;False;2445778;52.4789;20;False;False;2434739;55.4878;20;False;False;1765505;30.5098;20;False;False;425563;9.18172;20
temp_hoas/benchmarkE/automatonC117.hoa;19;False;False;88;0.006334;4;False;False;74;0.011682;8;False;False;87;0.010596;12;False;False;135;0.020731;8;False;False;166;0.021981;10;False;False;151;0.009834;6;False;False;131;0.011547;15
temp_hoas/benchmarkE/automatonD179.hoa;21;False;False;1791421;70.1816;22;False;False;24115;0.188139;48;False;False;24115;0.158439;54;False;False;1825387;152.641;24;False;False;2434124;216.916;24;False;False;1791421;69.9144;22;False;False;5804;0.160935;54
temp_hoas/benchmarkE/automatonC239.hoa;21;False;False;127;0.006726;6;False;False;96;0.016172;12;False;False;154;0.014406;16;False;False;2350;0.139759;16;False;False;1605;0.104226;14;False;False;2799;0.098227;14;False;False;180;0.015795;21
temp_hoas/benchmarkE/automatonA42.hoa;4;False;False;3872;0.076995;5;False;False;2999;0.0404;16;False;False;2999;0.023979;18;False;False;3594;0.090049;11;False;False;18642;0.635015;7;False;False;24435;0.848178;10;False;False;1072;0.028182;20
temp_hoas/benchmarkE/automatonA305.hoa;7;False;False;116;0.004171;4;False;False;121;0.002948;4;False;False;122;0.005044;8;False;False;116;0.005336;4;False;False;116;0.00472;4;False;False;116;0.004344;4;False;False;121;0.005301;4
temp_hoas/benchmarkE/automatonC261.hoa;3;False;False;46;0.004329;4;False;False;37;0.005335;4;False;False;37;0.005012;6;False;False;46;0.005915;4;False;False;46;0.005767;4;False;False;46;0.004494;4;False;False;47;0.005197;6
temp_hoas/benchmarkE/automatonD130.hoa;12;False;False;1;0.000471;1;False;False;1;0.00111;1;False;False;1;0.001018;1;False;False;1;0.000637;1;False;False;1;0.001192;1;False;False;1;0.000691;1;False;False;1;0.00111;1
temp_hoas/benchmarkE/automatonC85.hoa;7;False;False;45;0.004302;4;False;False;44;0.006565;6;False;False;44;0.006011;8;False;False;64;0.008334;6;False;False;64;0.008153;6;False;False;76;0.005588;6;False;False;71;0.006339;9
temp_hoas/benchmarkE/automatonC27.hoa;9;False;False;103;0.006898;5;False;False;178;0.012277;7;False;False;178;0.01097;9;False;False;222;0.023438;5;False;False;234;0.024362;5;False;False;5054;0.178879;14;False;False;137;0.011457;12
temp_hoas/benchmarkE/automatonC147.hoa;9;False;False;209;0.010676;9;False;False;91;0.010094;7;False;False;91;0.00885;8;False;False;75;0.011188;7;False;False;220;0.01746;9;False;False;490;0.019467;10;False;False;110;0.009648;11
temp_hoas/benchmarkE/automatonD118.hoa;20;True;False;-1;-1;-1;False;False;26729;2.87973;29;False;False;2006269;10.4353;57;False;False;4644039;490.571;24;False;False;10024133;1072.21;16;False;False;8614063;715.305;16;False;False;32983;1.55561;53
temp_hoas/benchmarkE/automatonD11.hoa;13;False;False;327429;12.3829;26;False;False;34080;0.365008;38;False;False;34080;0.270548;46;False;False;479530;28.107;24;False;False;501046;30.5144;24;False;False;413081;15.1302;24;False;False;11303;0.336586;42
temp_hoas/benchmarkE/automatonA67.hoa;9;False;False;335477;6.63126;20;False;False;9948;0.103881;22;False;False;9948;0.086052;30;False;False;24565;0.597218;14;False;False;22845;0.655383;16;False;False;47821;1.14615;14;False;False;4478;0.093698;25
temp_hoas/benchmarkE/automatonD223.hoa;5;False;False;86;0.002752;3;False;False;226;0.044006;7;False;False;10126;0.051059;35;False;False;2678;0.132361;23;False;False;21;0.012612;4;False;False;26;0.009807;4;False;False;1428;0.04798;25
temp_hoas/benchmarkE/automatonD301.hoa;3;False;False;2180;0.045569;3;False;False;303;0.043023;11;False;False;6140;0.041141;30;False;False;1137;0.034787;16;False;False;6397;0.236825;6;False;False;13214;0.589797;4;False;False;303;0.038793;11
temp_hoas/benchmarkE/automatonC242.hoa;4;False;False;18;0.002163;1;False;False;35;0.006784;5;False;False;35;0.006143;6;False;False;25;0.006435;3;False;False;34;0.007006;3;False;False;140;0.010944;7;False;False;88;0.00701;9
temp_hoas/benchmarkE/automatonC123.hoa;5;False;False;70;0.005207;3;False;False;34;0.007184;6;False;False;45;0.006729;10;False;False;23;0.005879;3;False;False;70;0.010251;3;False;False;245;0.011181;6;False;False;93;0.007412;13
temp_hoas/benchmarkE/automatonD2.hoa;4;False;False;270;0.004415;9;False;False;429;0.041599;9;False;False;19262;0.058528;49;False;False;23512;1.01873;27;False;False;23512;1.01762;27;False;False;62588;4.31014;29;False;False;429;0.036257;9
temp_hoas/benchmarkE/automatonC309.hoa;11;False;False;69;0.005225;4;False;False;53;0.007437;6;False;False;53;0.006815;8;False;False;65;0.009161;6;False;False;63;0.008748;6;False;False;65;0.005349;6;False;False;72;0.007157;9
temp_hoas/benchmarkE/automatonA38.hoa;20;False;True;-1;-1;-1;False;False;729436;9.03747;34;False;False;729436;3.24631;40;False;False;11645130;355.32;22;False;False;11084515;356.264;24;False;False;7836596;188.37;22;False;False;47047;1.75664;38
temp_hoas/benchmarkE/automatonD185.hoa;7;False;False;122795;4.10105;31;False;False;22027;2.08295;23;False;False;345292;1.51408;54;False;False;780102;43.3048;32;False;False;733481;41.8174;32;False;False;904710;59.3286;32;False;False;9101;1.39551;25
temp_hoas/benchmarkE/automatonA149.hoa;11;False;False;55;0.002728;2;False;False;55;0.003199;2;False;False;56;0.003066;2;False;False;55;0.003056;2;False;False;55;0.003424;2;False;False;55;0.002661;2;False;False;55;0.003384;2
temp_hoas/benchmarkE/automatonA313.hoa;15;False;False;3197685;82.6329;12;False;False;449828;109.53;16;False;False;9547486;39.1037;34;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;169990;13.8874;29
temp_hoas/benchmarkE/automatonA125.hoa;7;False;False;598;0.010349;10;False;False;297;0.009114;8;False;False;297;0.007729;8;False;False;550;0.012356;10;False;False;592;0.013171;10;False;False;598;0.010558;10;False;False;339;0.009557;10
temp_hoas/benchmarkE/automatonA114.hoa;16;False;False;226031;7.41781;14;False;False;4183;0.065036;22;False;False;4183;0.039318;28;False;False;248414;14.3589;14;False;False;298189;17.1338;14;False;False;214263;7.16128;14;False;False;1495;0.048159;28
temp_hoas/benchmarkE/automatonA83.hoa;5;False;False;403;0.008922;5;False;False;530;0.019465;12;False;False;1028;0.014142;16;False;False;439;0.011154;14;False;False;1771;0.053963;10;False;False;5043;0.107966;10;False;False;589;0.017282;19
temp_hoas/benchmarkE/automatonD230.hoa;12;False;True;-1;-1;-1;False;False;99874;0.828291;32;False;False;99874;0.743983;40;False;False;919384;54.4355;32;False;False;1307235;76.0199;32;False;False;827743;33.9852;32;False;False;21409;0.603035;36
temp_hoas/benchmarkE/automatonC310.hoa;12;False;False;26;0.003187;2;False;False;27;0.006435;6;False;False;27;0.005818;8;False;False;27;0.006747;2;False;False;27;0.006853;2;False;False;26;0.004458;2;False;False;79;0.006254;9
temp_hoas/benchmarkE/automatonC153.hoa;15;False;False;37;0.0042;4;False;False;47;0.006649;6;False;False;47;0.00606;8;False;False;38;0.007682;4;False;False;44;0.007526;4;False;False;37;0.004395;4;False;False;68;0.006444;9
temp_hoas/benchmarkE/automatonA72.hoa;14;False;False;1;0.000545;1;False;False;1;0.000999;1;False;False;1;0.000896;1;False;False;1;0.000719;1;False;False;1;0.000826;1;False;False;1;0.000897;1;False;False;1;0.001021;1
temp_hoas/benchmarkE/automatonA124.hoa;6;False;False;1909;0.028977;13;False;False;7543;0.084142;16;False;False;7543;0.046146;22;False;False;16125;0.39981;22;False;False;17732;0.445678;22;False;False;26033;0.809707;18;False;False;2072;0.051217;19
temp_hoas/benchmarkE/automatonC263.hoa;5;False;False;501;0.017075;4;False;False;107;0.009714;8;False;False;107;0.008488;10;False;False;501;0.021305;4;False;False;498;0.026375;4;False;False;501;0.017396;4;False;False;101;0.009168;12
temp_hoas/benchmarkE/automatonC282.hoa;4;False;False;56;0.004625;4;False;False;41;0.005765;4;False;False;41;0.005271;6;False;False;57;0.006181;4;False;False;57;0.006054;4;False;False;56;0.004732;4;False;False;64;0.005633;6
temp_hoas/benchmarkE/automatonA141.hoa;3;False;False;2923;0.035457;5;False;False;968;0.019433;9;False;False;968;0.013665;14;False;False;2475;0.034993;8;False;False;4242;0.073818;8;False;False;10750;0.1629;8;False;False;813;0.01795;12
temp_hoas/benchmarkE/automatonA78.hoa;20;False;False;26701;0.486736;19;False;False;27743;0.338748;31;False;False;27743;0.361043;35;False;False;43072;1.56202;19;False;False;89013;3.54353;21;False;False;150718;4.0612;20;False;False;14324;0.363939;36
temp_hoas/benchmarkE/automatonC217.hoa;19;False;False;249;0.014116;8;False;False;99;0.014327;16;False;False;99;0.0128;18;False;False;701;0.057672;10;False;False;821;0.061464;10;False;False;395;0.020458;10;False;False;190;0.014951;24
temp_hoas/benchmarkE/automatonA71.hoa;13;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1
temp_hoas/benchmarkE/automatonD320.hoa;2;False;False;1590;0.03643;5;False;False;485;0.022448;2;False;False;1482;0.019918;24;False;False;2356;0.069413;5;False;False;1601;0.04987;5;False;False;3179;0.106296;4;False;False;485;0.021843;2
temp_hoas/benchmarkE/automatonA260.hoa;2;False;False;560;0.010178;2;False;False;392;0.011213;4;False;False;392;0.009439;6;False;False;560;0.010248;2;False;False;535;0.012609;2;False;False;560;0.010445;2;False;False;438;0.011588;6
temp_hoas/benchmarkE/automatonC301.hoa;3;False;False;18;0.002611;3;False;False;24;0.004166;3;False;False;24;0.00397;5;False;False;19;0.003757;3;False;False;23;0.004119;3;False;False;42;0.004487;4;False;False;36;0.004144;5
temp_hoas/benchmarkE/automatonD141.hoa;3;False;False;10566;0.272769;8;False;False;5573;0.063298;12;False;False;5573;0.053384;22;False;False;10988;0.365128;8;False;False;10988;0.363669;8;False;False;10566;0.273812;8;False;False;2396;0.058863;14
temp_hoas/benchmarkE/automatonD218.hoa;20;False;True;-1;-1;-1;False;False;3012;3.55637;12;False;False;7492439;29.1972;87;True;False;-1;-1;-1;True;False;-1;-1;-1;False;True;-1;-1;-1;False;False;58246;3.40082;70
temp_hoas/benchmarkE/automatonD136.hoa;18;False;False;58;0.00125;2;False;False;73;0.003988;4;False;False;73;0.004634;16;False;False;61;0.003934;2;False;False;73;0.003839;4;False;False;73;0.002745;4;False;False;73;0.004995;4
temp_hoas/benchmarkE/automatonC235.hoa;17;False;False;307;0.015805;8;False;False;234;0.014552;6;False;False;234;0.013032;6;False;False;316;0.020833;8;False;False;339;0.021174;8;False;False;315;0.016301;8;False;False;200;0.014065;8
temp_hoas/benchmarkE/automatonA95.hoa;17;False;False;598669;10.0729;20;False;False;5495;0.11798;12;False;False;7456;0.101793;24;False;False;5211;0.071009;12;False;False;5495;0.081065;12;False;False;5199;0.069391;12;False;False;5956;0.138904;20
temp_hoas/benchmarkE/automatonA304.hoa;6;False;True;-1;-1;-1;False;False;120091;2.81704;15;False;False;120091;2.20795;19;False;False;154592;3.82406;18;False;False;155706;3.93993;18;False;False;440866;12.4253;18;False;False;117962;2.73752;17
temp_hoas/benchmarkE/automatonA214.hoa;16;False;True;-1;-1;-1;False;False;21763;0.917583;22;False;False;140196;0.658142;37;False;False;122077;3.08768;21;False;False;977141;36.9238;27;False;False;4001473;133.779;32;False;False;6590;0.24543;32
temp_hoas/benchmarkE/automatonA191.hoa;13;False;False;211;0.007513;6;False;False;148;0.008954;8;False;False;148;0.00858;12;False;False;153;0.009215;6;False;False;154;0.009461;8;False;False;211;0.00773;6;False;False;210;0.009241;10
temp_hoas/benchmarkE/automatonA175.hoa;17;False;False;4599298;115.367;21;False;False;12179;0.153899;33;False;False;15481;0.154754;49;False;False;672384;28.6735;25;False;False;847857;38.4571;25;False;False;1727961;53.1277;26;False;False;4216;0.128814;50
temp_hoas/benchmarkE/automatonD53.hoa;15;False;False;11223;0.253202;21;False;False;4425;0.031677;29;False;False;4425;0.027321;39;False;False;14509;0.565939;22;False;False;14466;0.549058;22;False;False;16082;0.461135;22;False;False;1062;0.025552;33
temp_hoas/benchmarkE/automatonC276.hoa;18;False;False;179;0.011368;5;False;False;134;0.009891;5;False;False;134;0.00916;5;False;False;163;0.014342;6;False;False;141;0.014597;6;False;False;333;0.015315;8;False;False;105;0.009427;8
temp_hoas/benchmarkE/automatonA159.hoa;21;False;True;-1;-1;-1;False;False;22221;7.76779;29;False;False;617746;3.04633;42;False;False;3117139;159.209;29;False;False;4116401;245.382;29;False;False;4820962;229.946;30;False;False;38295;1.74292;44
temp_hoas/benchmarkE/automatonA202.hoa;4;False;False;1973;0.047118;7;False;False;25207;0.253026;27;False;False;25207;0.121701;36;False;False;39295;2.0071;22;False;False;107417;5.72304;18;False;False;788023;58.3316;20;False;False;2420;0.07916;31
temp_hoas/benchmarkE/automatonA11.hoa;13;False;True;-1;-1;-1;False;False;129105;1.3109;30;False;False;129105;0.700234;38;False;False;497124;19.7083;25;False;False;478810;19.839;25;False;False;856029;35.8309;32;False;False;16351;0.550845;34
temp_hoas/benchmarkE/automatonA29.hoa;11;False;False;1;0.000413;1;False;False;1;0.001045;1;False;False;1;0.000934;1;False;False;1;0.000563;1;False;False;1;0.000987;1;False;False;1;0.000566;1;False;False;1;0.00101;1
temp_hoas/benchmarkE/automatonD129.hoa;11;False;False;1556;0.037324;3;False;False;168;0.035451;2;False;False;8202;0.049386;22;False;False;9903;0.341841;13;False;False;8446;0.32533;3;False;False;20390;0.915686;12;False;False;1966;0.044859;26
temp_hoas/benchmarkE/automatonA145.hoa;7;False;False;40;0.003453;2;False;False;40;0.004339;2;False;False;41;0.004127;6;False;False;39;0.003837;2;False;False;40;0.004131;2;False;False;40;0.003224;2;False;False;75;0.004481;6
temp_hoas/benchmarkE/automatonD273.hoa;15;False;False;9731178;594.931;32;False;False;1226;0.023592;18;False;False;1226;0.020755;22;False;False;2119;0.115698;16;False;False;3636;0.189894;12;False;False;1939;0.067242;16;False;False;653;0.022911;21
temp_hoas/benchmarkE/automatonC227.hoa;9;False;False;40;0.004371;5;False;False;34;0.007879;5;False;False;42;0.007534;9;False;False;41;0.009967;5;False;False;64;0.01065;5;False;False;109;0.008708;6;False;False;80;0.008104;11
temp_hoas/benchmarkE/automatonA331.hoa;13;False;True;-1;-1;-1;False;False;572220;6.14306;47;False;False;572220;4.25191;58;False;False;9886313;796.732;32;True;False;-1;-1;-1;False;False;8555843;513.936;32;False;False;39898;1.84654;53
temp_hoas/benchmarkE/automatonD24.hoa;6;False;False;12299;0.385538;7;False;False;887;0.100691;15;False;False;50285;0.15752;57;False;False;14393;0.519623;28;False;False;125937;8.25991;14;False;False;197227;13.5809;18;False;False;4325;0.107938;54
temp_hoas/benchmarkE/automatonD92.hoa;14;False;False;281266;14.3858;31;False;False;168;0.210968;8;False;False;1971654;8.73422;76;True;False;-1;-1;-1;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;168;0.206743;8
temp_hoas/benchmarkE/automatonD51.hoa;13;False;False;383;0.007069;5;False;False;383;0.008181;5;False;False;384;0.007968;5;False;False;356;0.007443;5;False;False;383;0.007343;5;False;False;692;0.016067;6;False;False;383;0.008827;5
temp_hoas/benchmarkE/automatonA244.hoa;6;False;False;550;0.013644;8;False;False;318;0.014893;12;False;False;318;0.012083;16;False;False;486;0.019895;10;False;False;623;0.022778;10;False;False;593;0.014497;10;False;False;445;0.014762;15
temp_hoas/benchmarkE/automatonD27.hoa;9;False;False;170;0.006196;8;False;False;190;0.010025;16;False;False;190;0.009025;22;False;False;365;0.016837;10;False;False;370;0.016839;10;False;False;322;0.009289;10;False;False;306;0.010133;19
temp_hoas/benchmarkE/automatonA185.hoa;7;False;False;77448;1.96442;16;False;False;32098;0.767855;14;False;False;32098;0.645594;22;False;False;77775;2.53008;16;False;False;74407;2.68111;16;False;False;77448;1.97292;16;False;False;20757;0.679701;16
temp_hoas/benchmarkE/automatonC79.hoa;21;False;False;1626;0.060295;6;False;False;1106;0.042798;20;False;False;1106;0.033197;22;False;False;4004;0.206094;10;False;False;7153;0.368837;10;False;False;4168;0.154126;10;False;False;405;0.035339;25
temp_hoas/benchmarkE/automatonD126.hoa;8;False;False;138;0.005783;10;False;False;158;0.024944;2;False;False;3034;0.028657;36;False;False;393;0.017873;14;False;False;25179;1.94963;8;False;False;23564;1.5175;10;False;False;919;0.030586;36
temp_hoas/benchmarkE/automatonA307.hoa;9;False;False;16199;0.369207;15;False;False;6017;0.106125;25;False;False;6017;0.065082;31;False;False;24263;0.977805;18;False;False;123552;5.44467;20;False;False;237858;8.17093;14;False;False;2173;0.069864;30
temp_hoas/benchmarkE/automatonA276.hoa;18;False;False;1840;0.02974;10;False;False;195;0.017737;8;False;False;307;0.015077;18;False;False;573;0.042881;8;False;False;460;0.040892;8;False;False;570;0.021969;8;False;False;457;0.01828;19
temp_hoas/benchmarkE/automatonD99.hoa;21;False;False;5078558;135.427;28;False;False;9980354;162.577;30;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;2396824;165.901;32
temp_hoas/benchmarkE/automatonC268.hoa;10;False;False;385;0.024268;6;False;False;87;0.013115;10;False;False;87;0.011585;12;False;False;181;0.018665;6;False;False;266;0.02617;6;False;False;170;0.012785;6;False;False;112;0.012173;15
temp_hoas/benchmarkE/automatonC320.hoa;2;False;False;28;0.003599;3;False;False;29;0.005079;3;False;False;29;0.004792;5;False;False;28;0.004796;3;False;False;28;0.004898;3;False;False;38;0.005108;4;False;False;46;0.005111;5
temp_hoas/benchmarkE/automatonD169.hoa;11;False;False;390;0.005765;11;False;False;708;0.047342;11;False;False;15108;0.067445;48;False;False;3516;0.084784;22;False;False;12306;0.561318;28;False;False;61552;3.19432;28;False;False;2090;0.0549;43
temp_hoas/benchmarkE/automatonD270.hoa;12;False;False;355;0.01329;4;False;False;64;0.013047;4;False;False;146;0.012495;26;False;False;283;0.032225;4;False;False;529;0.043745;4;False;False;440;0.017322;2;False;False;285;0.014255;28
temp_hoas/benchmarkE/automatonA102.hoa;4;False;False;1029;0.017484;7;False;False;14730;0.180768;27;False;False;14730;0.089186;29;False;False;26695;0.76898;22;False;False;50672;1.68355;20;False;False;861597;38.0502;24;False;False;2836;0.081351;31
temp_hoas/benchmarkE/automatonD251.hoa;13;False;False;1561470;82.1519;23;False;False;12810;0.121171;31;False;False;12810;0.114826;35;False;False;63266;3.07352;17;False;False;58315;2.93115;17;False;False;72348;2.78454;17;False;False;4846;0.116025;36
temp_hoas/benchmarkE/automatonD78.hoa;20;False;False;5220;0.130726;21;False;False;2589;0.041408;17;False;False;3240;0.042423;21;False;False;5956;0.213694;21;False;False;6427;0.249555;19;False;False;10616;0.3379;20;False;False;1859;0.04472;25
temp_hoas/benchmarkE/automatonC55.hoa;17;False;False;73;0.009427;7;False;False;96;0.01459;10;False;False;97;0.01336;14;False;False;137;0.031695;7;False;False;125;0.032704;7;False;False;724;0.035968;11;False;False;160;0.014737;19
temp_hoas/benchmarkE/automatonA265.hoa;7;False;False;773;0.014585;9;False;False;2788;0.038321;20;False;False;2788;0.030601;25;False;False;3464;0.099032;14;False;False;9729;0.308088;20;False;False;34862;1.01176;20;False;False;1124;0.030706;24
temp_hoas/benchmarkE/automatonC274.hoa;16;False;False;87;0.008467;3;False;False;165;0.02146;5;False;False;694;0.019959;9;False;False;730;0.050773;3;False;False;694;0.048789;3;False;False;9866;0.525834;13;False;False;173;0.017808;13
temp_hoas/benchmarkE/automatonA56.hoa;18;False;True;-1;-1;-1;False;False;24820507;306.681;52;False;False;24820507;108.786;60;False;True;-1;-1;-1;False;True;-1;-1;-1;False;True;-1;-1;-1;False;False;135189;10.5619;58
temp_hoas/benchmarkE/automatonA55.hoa;17;False;True;-1;-1;-1;False;False;19532;0.189582;21;False;False;19532;0.143806;23;False;False;91363;2.69974;18;False;False;141208;4.16375;20;False;False;318617;6.7543;20;False;False;4106;0.104054;26
temp_hoas/benchmarkE/automatonD77.hoa;19;False;False;11862;0.246214;14;False;False;6928;0.099527;22;False;False;6928;0.107103;34;False;False;41242;1.67904;14;False;False;40446;1.72915;12;False;False;42299;0.933363;14;False;False;5275;0.11493;27
temp_hoas/benchmarkE/automatonC62.hoa;4;False;False;148;0.007255;3;False;False;71;0.007741;7;False;False;71;0.006838;8;False;False;131;0.008354;3;False;False;148;0.011929;3;False;False;248;0.011366;4;False;False;90;0.007625;11
temp_hoas/benchmarkE/automatonC32.hoa;14;False;False;42;0.004798;3;False;False;70;0.011081;6;False;False;154;0.010263;11;False;False;72;0.01236;3;False;False;154;0.018666;5;False;False;224;0.018158;12;False;False;119;0.010825;12
temp_hoas/benchmarkE/automatonA306.hoa;8;False;False;680;0.011295;9;False;False;515;0.013142;13;False;False;515;0.010435;17;False;False;711;0.017744;7;False;False;638;0.016429;9;False;False;817;0.01713;10;False;False;555;0.01325;16
temp_hoas/benchmarkE/automatonC197.hoa;19;False;False;1065;0.043264;14;False;False;128;0.014758;12;False;False;128;0.012737;14;False;False;482;0.041156;14;False;False;743;0.053097;14;False;False;539;0.023092;14;False;False;163;0.014106;18
temp_hoas/benchmarkE/automatonA48.hoa;10;False;False;58;0.004163;4;False;False;45;0.00374;4;False;False;46;0.003613;4;False;False;56;0.003646;4;False;False;45;0.003718;4;False;False;48;0.003235;4;False;False;45;0.003888;4
temp_hoas/benchmarkE/automatonA269.hoa;11;False;False;460669;10.7992;11;False;False;19525;0.205157;26;False;False;19525;0.116654;28;False;False;115274;3.75125;16;False;False;249949;11.2002;16;False;False;291162;10.9119;16;False;False;5888;0.167108;32
temp_hoas/benchmarkE/automatonA176.hoa;18;False;False;548470;18.3172;26;False;False;3721;0.076993;28;False;False;3721;0.068827;32;False;False;47860;2.26855;20;False;False;57605;2.79037;20;False;False;36354;1.04126;22;False;False;2814;0.089586;34
temp_hoas/benchmarkE/automatonA54.hoa;16;False;True;-1;-1;-1;False;False;9100069;122.41;41;False;False;9100069;46.3168;49;True;False;-1;-1;-1;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;182986;15.8452;50
temp_hoas/benchmarkE/automatonC111.hoa;13;False;False;2772;0.093777;11;False;False;158;0.016986;13;False;False;158;0.014097;15;False;False;2610;0.1598;11;False;False;2676;0.159618;11;False;False;2811;0.115912;14;False;False;166;0.016208;20
temp_hoas/benchmarkE/automatonA115.hoa;17;False;False;106;0.004488;4;False;False;95;0.006231;6;False;False;95;0.00587;6;False;False;106;0.00726;4;False;False;108;0.006732;4;False;False;106;0.00449;4;False;False;153;0.006211;8
temp_hoas/benchmarkE/automatonA120.hoa;2;False;False;93;0.003926;5;False;False;87;0.005363;7;False;False;87;0.004807;9;False;False;108;0.004903;8;False;False;171;0.005959;6;False;False;198;0.006275;6;False;False;117;0.005356;9
temp_hoas/benchmarkE/automatonC96.hoa;18;False;False;1385;0.054268;11;False;False;250;0.021356;18;False;False;275;0.01772;22;False;False;1418;0.103015;11;False;False;1223;0.094763;11;False;False;1150;0.067516;16;False;False;283;0.022303;27
temp_hoas/benchmarkE/automatonD231.hoa;13;False;False;225932;8.5542;18;False;False;30134;0.215923;44;False;False;30134;0.134817;46;False;False;598963;40.6471;18;False;False;614310;42.7823;18;False;False;453491;19.6271;18;False;False;4834;0.133788;49
temp_hoas/benchmarkE/automatonD262.hoa;4;False;False;265;0.007532;2;False;False;154;0.006636;4;False;False;154;0.006219;6;False;False;246;0.007343;2;False;False;263;0.010724;2;False;False;265;0.00777;2;False;False;175;0.0069;6
temp_hoas/benchmarkE/automatonD69.hoa;11;False;False;1845;0.033961;13;False;False;1032;1.25135;19;False;False;367353;2.78085;51;False;False;1725;0.065929;12;False;False;8814545;494.809;30;False;False;10764288;442.442;32;False;False;55376;1.74987;46
temp_hoas/benchmarkE/automatonD93.hoa;15;False;False;1712;0.035734;14;False;False;476;0.014668;8;False;False;825;0.013399;14;False;False;1712;0.052086;14;False;False;1876;0.056882;12;False;False;1712;0.036059;14;False;False;536;0.015096;16
temp_hoas/benchmarkE/automatonA14.hoa;16;False;False;4213;0.066775;15;False;False;10657;0.107548;33;False;False;10657;0.078904;38;False;False;48686;2.03073;30;False;False;83337;3.773;32;False;False;600302;24.118;30;False;False;2031;0.067053;41
temp_hoas/benchmarkE/automatonA165.hoa;7;False;False;9078;0.113557;16;False;False;879;0.020769;10;False;False;879;0.016337;14;False;False;1192;0.022972;10;False;False;1370;0.028356;10;False;False;954;0.014404;10;False;False;930;0.020835;12
temp_hoas/benchmarkE/automatonC307.hoa;9;False;False;124;0.006003;4;False;False;56;0.006489;6;False;False;56;0.005838;8;False;False;124;0.007729;4;False;False;124;0.009028;4;False;False;124;0.006156;4;False;False;73;0.00618;9
temp_hoas/benchmarkE/automatonC148.hoa;10;False;False;21;0.003123;2;False;False;21;0.003816;2;False;False;22;0.003762;4;False;False;21;0.003357;2;False;False;21;0.003648;2;False;False;21;0.003158;2;False;False;22;0.003798;2
temp_hoas/benchmarkE/automatonC292.hoa;14;False;False;380;0.018917;10;False;False;174;0.012968;8;False;False;174;0.011561;10;False;False;549;0.033213;10;False;False;506;0.031169;10;False;False;366;0.01857;10;False;False;142;0.012275;11
temp_hoas/benchmarkE/automatonD325.hoa;7;False;False;3418;0.070032;15;False;False;1903;0.04343;9;False;False;3103;0.03933;17;False;False;3928;0.111888;15;False;False;3939;0.112253;15;False;False;5108;0.165897;18;False;False;2028;0.044454;15
temp_hoas/benchmarkE/automatonD210.hoa;12;False;False;53861;2.59193;19;False;False;1079;0.466679;9;False;False;672736;1.91062;31;False;False;308081;21.0591;31;False;False;324699;22.6673;31;False;False;263848;13.9611;29;False;False;14031;0.637499;32
temp_hoas/benchmarkE/automatonD15.hoa;17;False;False;18886514;1290.38;32;False;False;1869;0.994036;12;False;False;1382059;4.02623;56;True;False;-1;-1;-1;True;False;-1;-1;-1;False;False;16061325;1160.77;32;False;False;1869;0.862691;12
temp_hoas/benchmarkE/automatonD127.hoa;9;False;False;10;0.007116;4;False;False;8;0.050532;2;False;False;8487;0.065024;28;False;False;10;0.012095;4;False;False;10;0.013446;2;False;False;10;0.007214;4;False;False;8;0.047433;2
temp_hoas/benchmarkE/automatonC135.hoa;17;False;False;40;0.004617;2;False;False;34;0.005201;2;False;False;35;0.005077;2;False;False;40;0.004894;2;False;False;39;0.00525;2;False;False;40;0.004681;2;False;False;34;0.005268;2
temp_hoas/benchmarkE/automatonC306.hoa;8;False;False;64;0.005063;4;False;False;49;0.006477;4;False;False;49;0.006043;6;False;False;65;0.007759;4;False;False;60;0.007864;4;False;False;64;0.005081;4;False;False;57;0.006222;6
temp_hoas/benchmarkE/automatonD26.hoa;8;False;False;829;0.018685;10;False;False;614;0.019333;10;False;False;874;0.017621;26;False;False;1242;0.035828;12;False;False;1099;0.034996;14;False;False;1095;0.024483;12;False;False;787;0.020326;20
temp_hoas/benchmarkE/automatonC234.hoa;16;False;False;25;0.003455;2;False;False;23;0.006306;2;False;False;33;0.006151;6;False;False;25;0.007292;2;False;False;23;0.006397;2;False;False;25;0.004649;2;False;False;23;0.006246;2
