aut;old_acc;timeout_spot;memout_spot;states_spot;time_spot;acc_spot;timeout_product;memout_product;states_product;time_product;acc_product
temp_hoas/benchmarkD/automaton1045.hoa;7;False;False;17187;0.354611;22;False;False;10169;0.075931;16
temp_hoas/benchmarkD/automaton1849.hoa;11;False;False;389;0.010223;10;False;False;671;0.015431;12
temp_hoas/benchmarkD/automaton1704.hoa;6;False;False;95702;2.97137;27;False;False;4307;0.537522;21
temp_hoas/benchmarkD/automaton411.hoa;13;False;False;7070976;300.488;32;False;False;574027;3.99316;46
temp_hoas/benchmarkD/automaton1740.hoa;2;False;False;107;0.002151;8;False;False;470;0.00656;11
temp_hoas/benchmarkD/automaton832.hoa;14;False;False;51;0.003346;2;False;False;50;0.004312;4
temp_hoas/benchmarkD/automaton1993.hoa;15;False;False;1004164;59.3711;31;False;False;5080;1.61316;9
temp_hoas/benchmarkD/automaton753.hoa;15;False;False;11765;0.329118;6;False;False;2194;0.035986;16
temp_hoas/benchmarkD/automaton366.hoa;8;False;False;384;0.007576;6;False;False;362;0.008369;8
temp_hoas/benchmarkD/automaton665.hoa;7;False;False;76145;3.16453;3;False;False;214;0.028055;9
temp_hoas/benchmarkD/automaton1306.hoa;8;False;False;10384;0.225628;7;False;False;1161;0.224434;14
temp_hoas/benchmarkD/automaton1120.hoa;2;False;False;8060;0.140214;9;False;False;1174;0.041087;11
temp_hoas/benchmarkD/automaton1313.hoa;15;False;False;738;0.021858;4;False;False;387;0.013856;10
temp_hoas/benchmarkD/automaton1738.hoa;20;False;True;-1;-1;-1;False;False;10061;4.08371;12
temp_hoas/benchmarkD/automaton1564.hoa;6;False;False;72611;1.97822;22;False;False;20330;0.164153;22
temp_hoas/benchmarkD/automaton1913.hoa;15;False;False;730442;34.8912;21;False;False;661926;4.07602;34
temp_hoas/benchmarkD/automaton1605.hoa;7;False;False;16631;0.604677;7;False;False;199;0.041542;9
temp_hoas/benchmarkD/automaton10.hoa;12;False;False;570276;32.6492;15;False;False;243;0.170027;2
temp_hoas/benchmarkD/automaton279.hoa;21;False;False;2879338;137.278;31;False;False;20836;1.51218;28
temp_hoas/benchmarkD/automaton268.hoa;10;False;False;11825;0.523197;2;False;False;70;0.01969;2
temp_hoas/benchmarkD/automaton1486.hoa;8;False;False;17571280;805.042;31;False;False;84867;0.93973;21
temp_hoas/benchmarkD/automaton177.hoa;19;False;False;2;0.034853;1;False;False;3;3.13413;1
temp_hoas/benchmarkD/automaton642.hoa;4;False;False;13250;0.454309;7;False;False;6275;0.077164;15
temp_hoas/benchmarkD/automaton1637.hoa;19;False;False;511;0.011787;12;False;False;291;0.011001;14
temp_hoas/benchmarkD/automaton1291.hoa;13;False;False;12853;0.44532;8;False;False;7472;0.069977;28
temp_hoas/benchmarkD/automaton1512.hoa;14;False;False;1049373;57.0842;31;False;False;67691;5.80857;29
temp_hoas/benchmarkD/automaton718.hoa;20;False;False;11531;0.343151;18;False;False;1665;0.029182;22
temp_hoas/benchmarkD/automaton1426.hoa;8;False;False;44563;2.04143;31;False;False;545;0.061696;9
temp_hoas/benchmarkD/automaton1900.hoa;2;False;False;4157;0.077812;3;False;False;4015;0.035743;15
temp_hoas/benchmarkD/automaton1287.hoa;9;False;False;14901;0.411064;5;False;False;3869;0.04357;27
temp_hoas/benchmarkD/automaton1407.hoa;9;False;False;5255;0.219;15;False;False;264;2.1376;9
temp_hoas/benchmarkD/automaton1833.hoa;15;False;False;2242;0.048278;8;False;False;1735;0.028422;28
temp_hoas/benchmarkD/automaton497.hoa;19;False;False;1037;0.025675;14;False;False;3061;0.07879;33
